AGEP,SCHL,MAR,SEX,DIS,CIT,MIL,ANC,NATIVITY,RELP,DEAR,DEYE,DREM,RAC1P,GCL,COW,ESR,WKHP,JWMNP,PINCP,MIG
14,20,4,1,1,0,3,0,0,0,1,1,1,1,2,5,0,37,60,7,0
14,20,0,1,1,0,3,0,0,1,1,1,1,5,2,1,0,40,25,8,1
11,20,4,1,1,0,3,0,0,0,1,1,1,0,2,2,5,0,0,0,1
11,20,0,0,1,0,3,3,0,1,1,1,1,0,2,1,0,20,5,4,0
4,20,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,36,40,9,0
8,21,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,45,15,9,1
11,18,4,1,1,4,3,2,1,0,1,1,1,5,2,1,2,50,0,8,1
13,17,0,0,1,4,3,0,1,1,1,1,1,0,2,1,0,40,10,5,1
14,15,0,0,1,0,3,0,0,0,1,1,1,0,2,4,0,95,50,8,0
12,18,0,0,1,0,3,1,0,1,1,1,1,0,2,1,0,50,20,9,1
8,18,4,0,1,4,3,0,1,0,1,1,1,7,0,1,0,42,5,7,1
0,18,4,1,1,0,3,1,0,0,1,1,1,0,0,5,5,40,0,2,0
11,15,0,1,1,0,3,0,0,1,1,1,1,5,2,1,0,40,10,6,1
11,12,0,1,1,4,3,0,1,1,1,1,1,0,2,1,2,0,0,0,1
10,20,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,35,20,6,1
15,15,0,0,1,0,1,3,0,1,1,1,1,0,2,7,0,60,30,8,0
10,20,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,20,9,1
15,18,0,1,1,0,3,0,0,0,1,1,1,0,2,1,0,60,5,9,1
11,20,0,0,1,0,3,3,0,0,1,1,1,8,2,2,0,40,10,8,1
7,15,0,0,1,0,3,0,0,0,1,1,1,0,0,6,0,50,60,4,1
10,18,2,1,0,0,1,1,0,0,1,1,0,0,0,1,0,25,25,6,0
6,18,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,45,0,6,0
11,20,0,1,1,0,3,0,0,0,1,1,1,5,2,3,0,40,35,8,1
13,23,0,1,1,0,3,0,0,1,1,1,1,0,2,1,0,40,45,9,1
15,20,0,0,0,4,3,0,1,1,1,0,1,0,2,1,0,40,10,4,1
8,17,4,1,1,0,3,1,0,0,1,1,1,1,0,1,0,40,3,6,0
13,18,4,0,0,0,3,1,0,0,1,1,0,0,2,1,5,0,0,4,1
14,16,2,1,1,0,3,1,0,0,1,1,1,0,2,1,0,60,5,7,0
11,20,4,1,1,0,3,0,0,0,1,1,1,7,2,1,0,25,10,3,1
6,19,0,0,1,0,3,1,0,1,1,1,1,0,0,1,0,44,25,6,0
10,18,0,0,1,0,3,3,0,1,1,1,1,0,0,1,0,40,20,8,1
14,20,0,1,1,0,3,0,0,1,1,1,1,7,2,6,0,40,0,4,1
4,18,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,30,30,4,0
11,15,0,1,1,4,3,0,1,0,1,1,1,5,2,1,0,40,15,5,1
14,21,0,1,1,0,3,0,0,1,1,1,1,0,2,6,5,0,0,0,1
8,18,4,1,1,0,3,1,0,0,1,1,1,0,0,6,0,20,25,5,1
4,20,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,50,15,5,0
7,15,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,30,4,0
14,20,0,1,1,0,3,0,0,0,1,1,1,0,2,1,0,38,30,8,1
15,20,4,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,0,6,1
9,21,4,1,1,0,3,1,0,0,1,1,1,0,0,2,0,40,30,6,0
12,8,0,0,1,4,3,0,1,0,1,1,1,0,2,1,0,40,15,6,1
13,23,4,0,1,0,3,1,0,0,1,1,1,8,2,4,0,35,30,8,1
11,21,0,0,1,0,3,0,0,0,1,1,1,0,2,1,0,55,10,9,0
5,18,4,0,1,0,3,1,0,0,1,1,1,0,0,1,5,0,0,0,1
9,21,4,0,1,4,3,0,1,0,1,1,1,5,0,1,0,40,20,9,1
14,17,0,1,1,0,3,3,0,0,1,1,1,0,2,1,5,0,0,0,1
14,18,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,40,30,7,1
11,16,4,0,1,4,3,0,1,0,1,1,1,7,2,1,0,30,45,7,0
10,18,0,1,1,0,3,3,0,1,1,1,1,7,0,0,5,0,0,0,1
9,21,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,20,8,1
7,22,0,1,1,3,3,0,1,1,1,1,1,1,0,1,5,40,0,6,0
10,19,4,1,1,3,3,0,1,0,1,1,1,5,0,6,0,50,10,3,1
13,21,0,1,1,0,3,0,0,0,1,1,1,0,2,3,0,40,0,8,1
15,17,0,1,1,3,3,0,1,1,1,1,1,5,2,1,0,40,35,8,1
8,15,4,0,1,0,3,3,0,0,1,1,1,7,0,1,0,40,40,6,1
8,20,0,1,1,0,3,0,0,0,1,1,1,0,0,1,1,36,0,8,1
11,20,0,1,1,0,2,1,0,1,1,1,1,8,2,5,5,0,0,5,0
5,18,4,0,1,0,3,1,0,0,1,1,1,0,0,2,0,40,15,6,0
14,19,4,1,1,0,3,1,0,0,1,1,1,0,2,1,0,40,10,6,1
15,15,0,1,1,0,3,0,0,1,1,1,1,7,2,0,5,0,0,0,1
9,18,4,0,1,0,3,1,0,0,1,1,1,0,0,6,0,50,20,4,0
9,20,0,0,1,0,3,0,0,1,1,1,1,0,0,1,0,60,60,9,1
5,18,2,1,1,0,3,0,0,0,1,1,1,0,0,2,0,40,15,2,1
3,20,4,1,1,0,3,0,0,0,1,1,1,5,0,1,0,40,80,9,0
13,18,4,0,1,0,3,0,0,0,1,1,1,1,2,1,0,32,20,8,1
5,21,0,1,1,4,2,1,1,1,1,1,1,8,0,0,5,0,0,1,0
7,20,0,1,1,0,3,0,0,1,1,1,1,0,0,1,0,40,25,8,1
6,18,0,1,1,0,3,0,0,1,1,1,1,2,0,4,0,40,30,2,1
13,20,0,1,1,0,3,1,0,1,1,1,1,5,2,1,1,40,0,8,1
6,12,0,1,1,4,3,0,1,1,1,1,1,7,0,1,5,0,0,0,1
3,18,4,0,1,0,3,1,0,0,1,1,1,7,0,1,0,20,5,3,0
13,20,4,0,1,3,1,0,1,0,1,1,1,5,2,1,0,50,15,9,1
15,15,0,1,1,0,3,1,0,0,1,1,1,0,2,1,5,40,0,3,1
8,18,4,1,1,0,3,0,0,0,1,1,1,5,0,1,0,50,25,6,1
15,17,0,0,1,0,3,1,0,1,1,1,1,0,2,5,0,48,15,7,1
15,20,0,1,1,0,3,1,0,0,1,1,1,8,2,1,0,45,60,8,1
2,18,0,1,1,0,3,3,0,0,1,1,1,0,0,6,1,10,0,2,0
10,19,0,0,1,0,1,0,0,1,1,1,1,0,0,5,0,99,40,8,0
6,15,0,1,1,3,3,0,1,0,1,1,1,0,0,0,5,0,0,0,0
6,21,4,1,1,4,3,0,1,0,1,1,1,5,0,2,5,10,0,2,1
6,18,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,30,5,1
3,15,4,1,0,0,1,0,0,0,1,1,0,0,0,5,5,0,0,0,0
15,20,0,0,1,3,1,0,1,0,1,1,1,5,2,6,0,40,0,2,1
9,20,0,1,1,0,3,1,0,0,1,1,1,0,0,1,0,40,5,8,0
9,20,0,1,1,0,3,0,0,1,1,1,1,7,0,1,0,40,75,8,1
14,20,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,40,30,9,1
13,15,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,25,20,4,0
15,18,0,1,1,0,3,0,0,1,1,1,1,5,2,3,5,0,0,2,1
13,20,4,1,1,0,3,1,0,0,1,1,1,8,2,2,0,42,2,7,1
8,20,0,1,1,0,3,0,0,0,1,1,1,0,0,1,5,60,0,9,0
13,21,0,0,1,4,3,0,1,1,1,1,1,5,2,1,0,50,55,9,0
14,20,0,1,1,0,3,0,0,1,1,1,1,8,2,1,0,44,25,8,1
9,8,4,0,1,4,3,0,1,0,1,1,1,0,0,6,0,45,30,5,1
14,23,4,0,1,0,3,1,0,0,1,1,1,0,2,1,0,40,20,7,1
11,0,4,0,1,4,3,3,1,0,1,1,1,5,2,1,0,40,90,4,0
15,19,0,0,1,0,3,0,0,1,1,1,1,5,2,1,0,40,15,9,1
8,18,4,0,1,0,3,3,0,0,1,1,1,7,0,5,0,40,60,8,0
13,15,0,0,1,0,1,3,0,0,1,1,1,0,2,1,0,90,45,8,1
13,19,0,0,1,2,3,0,0,0,1,1,1,5,2,1,0,40,15,7,1
10,15,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,5,7,1
13,21,4,1,1,0,3,1,0,0,1,1,1,0,2,1,0,40,35,9,1
13,23,0,0,1,0,3,0,0,0,1,1,1,0,2,1,0,65,45,9,0
6,20,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,45,30,9,0
8,17,0,1,1,0,3,0,0,1,1,1,1,2,0,3,0,35,2,5,0
11,20,4,1,0,0,3,0,0,0,1,1,0,0,2,1,5,40,0,5,0
14,15,4,1,1,0,3,0,0,0,1,1,1,7,2,2,0,40,12,7,1
2,15,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,18,10,3,1
15,17,0,0,1,0,3,0,0,0,1,1,1,0,2,2,0,40,20,9,1
13,19,0,0,1,0,3,1,0,0,1,1,1,0,2,1,0,40,10,7,0
14,18,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,40,40,8,1
15,15,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,40,45,7,1
6,21,0,1,1,0,3,0,0,0,1,1,1,0,0,3,0,40,30,7,1
13,19,0,0,1,0,0,2,0,0,1,1,1,0,2,5,3,40,15,7,1
9,20,0,1,1,4,3,0,1,1,1,1,1,5,0,1,0,20,40,2,1
5,20,0,1,1,0,3,2,0,0,1,1,1,0,0,1,0,35,10,4,1
12,19,4,1,1,0,3,1,0,0,1,1,1,0,2,7,0,60,10,9,1
9,20,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,40,7,0
11,21,0,1,1,0,3,3,0,1,1,1,1,0,2,1,0,40,15,3,0
15,20,0,1,1,3,3,3,1,1,1,1,1,5,2,1,5,0,0,0,0
14,14,0,1,1,4,3,0,1,1,1,1,1,5,2,6,0,40,15,1,1
15,19,0,1,1,0,3,1,0,1,1,1,1,5,2,1,0,45,20,5,0
14,20,0,1,1,0,3,1,0,0,1,1,1,0,2,1,5,5,0,1,1
11,18,0,1,0,0,3,1,0,1,0,1,1,5,2,2,0,40,60,8,0
4,18,4,0,1,0,3,0,0,0,1,1,1,7,0,1,0,40,35,8,1
11,16,0,0,1,3,3,3,1,1,1,1,1,0,2,1,0,50,20,8,1
11,17,3,1,1,0,3,3,0,0,1,1,1,0,2,4,0,20,10,2,0
7,20,0,0,1,0,3,3,0,1,1,1,1,0,0,5,0,40,45,9,0
9,21,4,0,1,4,3,0,1,0,1,1,1,5,0,1,0,40,15,9,0
5,20,4,1,1,4,3,1,1,0,1,1,1,8,0,1,0,55,10,7,0
13,18,0,0,1,0,1,1,0,0,1,1,1,0,2,1,0,45,20,8,1
4,18,0,0,1,4,3,0,1,1,1,1,1,0,0,1,0,40,50,6,0
5,20,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,53,22,9,1
15,17,4,0,1,0,1,1,0,0,1,1,1,0,2,1,0,40,20,7,0
2,19,4,1,1,0,3,1,0,0,1,1,1,0,0,0,5,0,0,0,1
13,21,0,1,1,3,3,3,1,1,1,1,1,5,2,1,0,24,40,5,0
12,20,0,1,1,0,3,0,0,1,1,1,1,0,2,1,0,60,20,7,0
0,17,4,0,1,0,3,0,0,0,1,1,1,1,0,6,5,20,0,2,1
7,17,0,0,1,0,3,0,0,0,1,1,1,0,0,3,0,45,60,9,1
14,19,0,1,1,0,3,1,0,0,1,1,1,0,2,1,0,40,30,5,1
15,21,4,1,1,0,3,1,0,0,1,1,1,7,2,1,0,40,30,4,1
10,21,0,1,1,4,3,3,1,0,1,1,1,5,0,5,0,20,30,3,0
11,20,0,1,0,0,3,3,0,0,0,1,1,0,2,1,0,20,60,7,1
12,11,0,0,0,0,3,3,0,1,1,1,0,7,2,1,2,40,0,4,1
7,20,4,1,1,0,0,1,0,0,1,1,1,0,0,5,3,50,10,7,1
12,20,0,0,1,0,3,1,0,0,1,1,1,0,2,7,0,40,0,8,0
2,12,4,1,1,0,3,0,0,0,1,1,1,1,0,0,5,0,0,2,1
7,18,4,0,1,0,3,0,0,0,1,1,1,7,0,1,0,47,18,6,1
4,19,0,1,1,0,3,0,0,1,1,1,1,7,0,1,0,25,55,4,1
4,8,0,1,1,4,3,0,1,0,1,1,1,0,0,0,5,0,0,0,1
15,12,0,0,1,3,3,3,1,1,1,1,1,7,2,1,0,40,0,6,1
3,18,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,30,18,4,0
12,21,0,0,1,0,3,1,0,0,1,1,1,0,2,1,0,50,15,9,1
11,7,0,1,1,0,3,3,0,1,1,1,1,7,2,0,5,0,0,0,1
12,13,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,50,10,6,1
6,17,0,0,1,0,2,0,0,1,1,1,1,0,0,1,0,40,5,9,0
13,20,0,1,1,0,3,1,0,0,1,1,1,0,2,1,0,40,15,9,1
10,21,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,50,3,8,0
15,15,0,0,1,0,3,0,0,1,1,1,1,6,2,1,2,0,0,0,1
13,19,0,1,1,4,3,0,1,1,1,1,1,7,2,0,5,0,0,0,1
14,21,0,1,1,0,3,0,0,1,1,1,1,0,2,3,0,80,35,8,1
12,10,0,0,1,4,3,0,1,0,1,1,1,7,2,6,0,50,15,5,1
12,20,0,1,1,3,3,0,1,1,1,1,1,0,2,1,0,40,0,9,0
4,17,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,20,15,4,1
10,18,0,1,1,0,3,1,0,1,1,1,1,0,0,1,5,35,0,2,1
11,20,4,1,1,3,3,0,1,0,1,1,1,0,2,1,0,80,20,8,1
12,17,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,35,45,6,1
11,15,4,1,0,0,3,1,0,0,1,1,0,0,2,0,5,0,0,3,1
11,20,0,0,1,0,3,1,0,0,1,1,1,0,2,3,0,48,30,8,1
12,21,0,1,1,4,3,3,1,1,1,1,1,5,2,2,2,40,0,7,0
15,20,0,1,1,0,3,1,0,0,1,1,1,0,2,1,0,30,5,6,1
1,18,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,20,15,4,0
0,18,4,1,1,0,3,0,0,0,1,1,1,0,0,1,5,5,0,1,0
5,20,4,1,0,0,3,3,0,0,1,0,1,0,0,2,5,0,0,0,1
15,20,4,0,1,0,1,1,0,0,1,1,1,0,2,5,0,50,10,9,1
11,21,0,0,1,4,3,0,1,0,1,1,1,7,2,1,0,50,45,8,0
9,20,4,1,1,2,3,1,0,0,1,1,1,0,0,4,0,40,15,7,1
9,10,0,0,1,4,3,0,1,1,1,1,1,7,0,1,5,48,0,5,1
11,20,0,1,1,0,3,0,0,1,1,1,1,0,2,1,0,40,70,9,1
15,19,0,1,1,0,3,1,0,1,1,1,1,7,2,1,0,32,60,3,1
7,15,0,0,1,0,3,1,0,1,1,1,1,0,0,1,5,0,0,0,0
15,18,0,1,1,0,3,3,0,0,1,1,1,0,2,1,0,40,20,8,1
11,18,0,1,1,4,3,0,1,1,1,1,1,5,2,1,2,0,0,0,0
12,20,0,0,1,0,3,1,0,0,1,1,1,0,2,1,0,45,25,9,1
12,17,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,45,35,9,1
8,21,4,0,1,4,3,0,1,0,1,1,1,5,0,1,0,45,30,9,1
15,22,0,0,1,3,3,0,1,0,1,1,1,5,2,5,0,40,30,9,1
14,21,0,1,1,4,3,0,1,1,1,1,1,5,2,1,5,0,0,0,1
12,20,4,1,1,0,3,0,0,0,1,1,1,7,2,2,0,35,30,6,0
7,18,0,1,1,0,3,0,0,1,1,1,1,0,0,1,0,40,20,7,0
6,20,4,1,1,0,3,1,0,0,1,1,1,8,0,1,0,35,10,5,0
15,14,0,1,1,0,3,1,0,0,1,1,1,0,2,1,0,20,60,2,0
7,20,0,1,1,0,3,0,0,0,1,1,1,7,0,1,0,46,45,8,1
10,20,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,30,9,0
13,15,0,1,1,0,3,0,0,0,1,1,1,2,2,1,0,40,35,8,1
12,21,0,0,1,4,3,0,1,1,1,1,1,5,2,1,0,40,45,9,0
10,18,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,35,15,3,0
11,15,4,1,1,0,3,0,0,0,1,1,1,0,2,1,0,45,30,6,1
15,15,0,1,1,4,3,0,1,1,1,1,1,0,2,1,0,40,5,5,1
9,18,0,1,1,0,3,1,0,0,1,1,1,0,0,1,5,0,0,0,1
2,18,4,1,1,4,3,0,1,0,1,1,1,0,0,1,0,40,20,4,1
10,15,4,0,1,0,3,0,0,0,1,1,1,0,0,1,2,0,0,0,1
11,18,0,1,1,0,3,0,0,1,1,1,1,7,2,0,5,0,0,0,1
6,20,4,0,1,4,3,0,1,0,1,1,1,5,0,1,0,50,20,9,0
9,20,0,1,1,0,3,2,0,0,1,1,1,0,0,1,0,40,20,7,1
10,15,4,0,1,0,3,1,0,0,1,1,1,2,0,7,0,40,30,9,1
8,13,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,40,20,7,1
13,21,0,1,1,0,3,2,0,0,1,1,1,0,2,3,0,24,40,7,0
15,17,0,1,1,0,2,1,0,0,1,1,1,0,2,4,0,40,0,6,1
11,21,0,1,1,4,3,3,1,1,1,1,1,5,2,2,0,60,10,7,1
6,18,0,1,1,0,3,3,0,0,1,1,1,0,0,5,0,35,15,7,1
9,15,0,0,1,3,3,0,1,1,1,1,1,0,0,1,0,40,20,7,1
15,15,0,0,1,0,3,1,0,0,1,1,1,0,2,1,0,40,15,8,1
1,18,4,1,1,0,3,0,0,0,1,1,1,5,0,0,5,0,0,0,1
13,21,4,1,1,0,3,1,0,0,1,1,1,0,2,2,0,40,25,7,0
7,18,4,1,1,0,3,0,0,0,1,1,1,6,0,1,0,20,5,3,0
13,20,0,1,1,3,3,0,1,1,1,1,1,5,2,1,0,40,45,9,1
0,18,4,1,1,0,3,0,0,0,1,1,1,0,0,4,0,20,30,2,0
11,20,4,1,1,0,3,0,0,0,1,1,1,5,2,1,0,8,15,2,1
13,20,4,1,1,0,3,1,0,0,1,1,1,0,2,3,0,65,15,8,1
14,20,0,0,1,0,3,3,0,1,1,1,1,8,2,5,0,16,35,3,1
10,20,0,1,1,0,3,0,0,1,1,1,1,0,0,1,5,0,0,0,1
7,20,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,55,5,8,1
6,19,0,0,1,0,3,0,0,1,1,1,1,0,0,1,0,45,60,8,0
12,20,0,1,1,0,3,1,0,1,1,1,1,0,2,1,2,40,0,6,1
6,20,4,0,1,0,3,0,0,0,1,1,1,5,0,1,0,40,2,9,0
14,20,4,1,1,4,3,0,1,0,1,1,1,7,2,1,0,40,20,7,0
13,21,4,0,1,0,3,0,0,0,1,1,1,5,2,1,0,40,40,9,1
14,8,0,0,1,4,3,0,1,1,1,1,1,0,2,6,0,45,60,4,1
13,15,0,1,1,0,3,1,0,0,1,1,1,8,2,6,0,30,8,8,1
14,16,0,0,1,0,3,0,0,0,1,1,1,0,2,1,0,50,45,7,1
12,17,2,1,1,0,3,0,0,0,1,1,1,5,2,6,0,40,20,7,1
15,20,0,0,1,0,3,1,0,0,1,1,1,0,2,7,0,40,5,9,1
11,19,4,0,1,0,3,1,0,0,1,1,1,0,2,1,0,40,30,8,1
14,17,4,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,20,7,0
13,21,4,1,1,4,3,0,1,0,1,1,1,5,2,1,0,40,60,9,0
13,20,4,1,1,0,3,1,0,0,1,1,1,0,2,1,0,55,20,9,1
8,20,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,39,90,9,0
12,20,0,0,1,0,3,0,0,0,1,1,1,0,2,2,0,40,10,6,1
11,5,0,0,1,4,3,0,1,1,1,1,1,0,2,1,1,40,0,6,1
15,18,0,0,1,0,3,0,0,0,1,1,1,7,2,1,0,40,45,7,1
4,20,4,0,1,0,3,3,0,0,1,1,1,0,0,1,0,30,20,4,0
7,20,4,1,1,0,3,3,0,0,1,1,1,0,0,1,0,40,20,3,1
4,14,4,1,0,0,3,0,0,0,1,1,0,7,0,2,0,35,20,6,1
9,20,0,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,5,4,0
11,20,4,0,1,0,3,1,0,0,1,1,1,0,2,1,0,25,10,4,1
13,18,0,1,1,0,3,0,0,1,1,1,1,0,2,0,5,0,0,0,1
13,20,0,0,1,0,3,1,0,0,1,1,1,0,2,2,0,45,40,9,1
8,20,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,60,9,0
13,20,0,1,1,4,3,0,1,0,1,1,1,5,2,1,5,60,0,7,0
15,20,4,0,1,0,3,1,0,0,1,1,1,0,2,1,0,45,60,9,1
15,20,0,1,1,0,3,3,0,1,1,1,1,0,2,2,0,40,15,8,1
8,20,4,1,1,0,3,1,0,0,1,1,1,8,0,2,0,35,45,6,1
14,21,0,1,1,0,3,1,0,0,1,1,1,0,2,1,0,40,0,9,1
14,20,4,0,1,0,3,3,0,0,1,1,1,0,2,1,0,45,0,9,1
9,18,0,1,1,0,3,1,0,0,1,1,1,0,0,1,0,40,25,7,1
11,11,4,1,1,4,3,0,1,0,1,1,1,7,2,6,0,35,45,4,1
14,15,0,0,1,4,3,0,1,0,1,1,1,7,2,1,0,40,45,6,1
13,20,0,1,1,4,3,0,1,0,1,1,1,5,2,1,0,40,25,8,1
2,20,0,1,1,0,3,0,0,1,1,1,1,0,0,3,0,40,25,8,1
8,21,0,1,1,0,3,3,0,0,1,1,1,0,0,1,5,5,0,1,0
8,19,4,0,0,4,3,1,1,0,1,1,0,0,0,1,5,99,0,9,1
8,21,4,0,1,4,3,0,1,0,1,1,1,5,0,1,0,40,15,9,0
8,18,0,0,1,0,3,1,0,1,1,1,1,0,0,0,5,0,0,0,1
7,15,0,0,1,0,3,0,0,0,1,1,1,0,0,4,0,50,40,8,1
0,18,4,1,1,0,3,0,0,0,1,1,1,0,0,0,5,0,0,0,1
5,19,4,0,1,0,3,0,0,0,1,1,1,0,0,2,0,45,60,8,0
11,15,0,0,1,0,3,0,0,1,1,1,1,8,2,1,0,40,20,5,1
5,15,4,0,1,0,3,1,0,0,1,1,1,5,0,1,0,40,30,7,1
14,23,4,0,1,0,3,0,0,0,1,1,1,5,2,1,0,50,25,9,0
2,18,4,1,1,0,3,1,0,0,1,1,1,0,0,1,2,7,0,2,0
8,19,4,1,1,3,3,3,1,0,1,1,1,0,0,1,0,36,65,9,1
11,20,0,1,1,0,3,3,0,1,1,1,1,0,2,1,0,46,35,7,1
9,23,4,1,1,0,3,3,0,0,1,1,1,0,0,1,0,25,30,2,0
12,20,0,1,1,0,3,0,0,0,1,1,1,0,2,4,0,40,25,7,1
8,21,0,0,1,0,3,1,0,0,1,1,1,0,0,2,0,40,10,9,0
10,20,4,1,1,4,3,3,1,0,1,1,1,0,0,2,0,45,15,8,1
14,20,4,0,1,0,3,1,0,0,1,1,1,0,2,1,0,50,25,7,1
9,5,4,0,1,4,3,0,1,0,1,1,1,0,0,1,0,45,20,5,1
12,18,4,0,1,0,3,0,0,0,1,1,1,7,2,1,0,40,10,9,1
14,18,2,1,1,1,3,0,0,0,1,1,1,0,2,1,0,40,5,7,1
9,20,4,0,1,0,3,1,0,0,1,1,1,0,0,3,0,40,18,9,0
12,20,4,1,1,0,3,0,0,0,1,1,1,0,2,1,0,32,7,6,0
12,18,0,0,0,0,1,0,0,1,1,1,0,0,2,0,5,0,0,6,1
2,15,0,1,1,4,3,0,1,0,1,1,1,0,0,0,5,0,0,0,1
8,19,2,1,1,0,3,3,0,0,1,1,1,0,0,1,5,0,0,1,1
12,15,0,1,1,3,3,3,1,1,1,1,1,0,2,0,5,0,0,0,1
8,20,0,0,1,0,3,1,0,0,1,1,1,0,0,1,0,50,25,9,1
15,17,4,0,1,4,3,0,1,0,1,1,1,1,2,1,5,40,0,5,1
15,15,4,0,1,0,3,3,0,0,1,1,1,7,2,1,0,40,60,4,1
12,18,0,0,1,0,3,1,0,0,1,1,1,0,2,1,0,50,30,9,1
2,18,4,0,1,0,3,0,0,0,1,1,1,0,0,1,5,25,0,2,0
10,20,0,1,1,0,3,0,0,1,1,1,1,7,0,2,0,50,45,9,1
13,20,0,1,1,0,3,1,0,1,1,1,1,0,2,1,0,30,20,7,1
11,21,4,1,1,4,3,0,1,0,1,1,1,0,2,1,0,40,40,9,1
10,21,0,1,1,4,3,0,1,0,1,1,1,5,0,1,0,40,30,7,0
10,11,0,1,1,3,3,0,1,0,1,1,1,7,0,1,1,40,0,3,1
12,19,4,0,1,0,3,0,0,0,1,1,1,7,2,1,0,38,30,6,1
11,12,4,1,1,0,3,0,0,0,1,1,1,1,2,1,2,0,0,2,0
13,21,0,0,1,4,3,0,1,0,1,1,1,5,2,1,0,40,75,9,1
11,18,4,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,10,6,1
6,15,0,0,1,0,3,1,0,0,1,1,1,6,0,1,0,50,15,7,1
10,18,4,0,0,0,3,0,0,0,1,1,0,7,0,7,0,80,52,6,0
12,22,0,1,1,0,3,3,0,1,1,1,1,0,2,1,5,15,0,3,0
15,21,0,1,1,0,3,1,0,1,1,1,1,8,2,3,0,35,35,8,1
12,21,0,0,1,0,3,1,0,0,1,1,1,5,2,1,0,40,30,9,0
4,18,4,0,1,0,3,3,0,0,1,1,1,8,0,1,0,15,5,1,1
5,15,0,0,1,0,1,1,0,0,1,1,1,0,0,3,0,48,20,8,1
13,20,0,1,1,0,3,3,0,1,1,1,1,0,2,1,0,40,30,8,0
11,20,0,0,1,0,3,1,0,0,1,1,1,0,2,7,0,25,10,8,1
3,19,4,0,1,0,3,0,0,0,1,1,1,5,0,1,5,20,0,3,0
11,15,0,0,1,3,3,0,1,0,1,1,1,0,2,1,0,40,15,7,1
12,18,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,50,30,8,1
1,18,4,1,1,0,3,1,0,0,1,1,1,0,0,8,5,4,0,2,0
14,15,0,0,1,0,3,0,0,0,1,1,1,0,2,1,0,40,20,7,1
12,18,0,1,1,4,3,1,1,1,1,1,1,5,2,9,2,0,0,0,1
3,18,4,1,1,0,3,0,0,0,1,1,1,1,0,1,5,30,0,3,1
15,20,0,1,1,4,3,0,1,1,1,1,1,5,2,1,0,40,20,8,0
12,18,0,0,1,0,3,2,0,1,1,1,1,0,2,2,0,40,15,7,1
11,18,0,0,1,0,1,1,0,0,1,1,1,0,2,1,0,55,25,8,0
12,20,4,0,1,0,3,1,0,0,1,1,1,0,2,1,0,45,30,8,0
14,15,0,0,1,0,1,0,0,1,1,1,1,0,2,3,0,40,20,9,1
12,21,4,1,1,0,3,1,0,0,1,1,1,0,2,1,0,40,10,8,0
12,21,0,1,1,4,3,0,1,0,1,1,1,5,2,4,1,40,0,7,1
11,18,0,0,1,0,1,3,0,0,1,1,1,0,2,5,0,50,10,6,0
12,21,0,1,1,0,3,0,0,0,1,1,1,7,2,2,0,40,20,8,1
7,20,0,1,1,0,3,0,0,1,1,1,1,0,0,1,5,12,0,1,1
6,18,4,1,0,0,3,0,0,0,1,0,1,0,0,1,0,45,20,7,0
13,14,4,1,1,0,3,0,0,0,1,1,1,0,2,0,5,0,0,2,1
3,20,4,1,1,2,3,0,0,0,1,1,1,1,0,3,0,42,60,2,1
13,0,0,0,1,4,3,0,1,1,1,1,1,7,2,7,0,32,30,4,1
